frame_number,mean_temperature,heat_range,image_filename,wav_filename,cleaned_image,thermal_image,hot_item_count,cold_item_count,total_item_count
0,27.414188983125484,neutral,frame_000.png,frame_000.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_000.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_000.png,5,4,9
1,16.069372511438758,cold,frame_001.png,frame_001.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_001.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_001.png,0,41,41
2,24.233325748049467,neutral,frame_002.png,frame_002.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_002.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_002.png,3,29,32
3,25.30495108116183,neutral,frame_003.png,frame_003.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_003.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_003.png,0,20,20
4,35.23389423330088,warm,frame_004.png,frame_004.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_004.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_004.png,45,0,45
5,32.70409132971363,warm,frame_005.png,frame_005.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_005.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_005.png,35,1,36
6,27.378251623755244,neutral,frame_006.png,frame_006.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_006.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_006.png,22,13,35
7,27.44292510109683,neutral,frame_007.png,frame_007.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_007.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_007.png,20,14,34
8,26.969915360347255,neutral,frame_008.png,frame_008.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/cleaned/frame_008.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-28_10-03-02/thermal/frame_008.png,17,8,25
