frame_number,mean_temperature,heat_range,image_filename,wav_filename,cleaned_image,thermal_image,hot_item_count,cold_item_count,total_item_count
28,33.361376025202674,warm,frame_028.png,frame_028.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_028.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_028.png,50,0,50
29,33.355088157155855,warm,frame_029.png,frame_029.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_029.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_029.png,50,0,50
30,33.42563679900807,warm,frame_030.png,frame_030.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_030.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_030.png,50,0,50
31,33.3867335701323,warm,frame_031.png,frame_031.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_031.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_031.png,50,0,50
32,33.273411233005326,warm,frame_032.png,frame_032.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_032.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_032.png,50,0,50
33,33.41598021816491,warm,frame_033.png,frame_033.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_033.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_033.png,50,0,50
34,33.38406911527127,warm,frame_034.png,frame_034.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_034.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_034.png,50,0,50
35,33.29635520550933,warm,frame_035.png,frame_035.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_035.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_035.png,50,0,50
36,33.24123196925991,warm,frame_036.png,frame_036.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_036.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_036.png,50,0,50
37,33.34311006848426,warm,frame_037.png,frame_037.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_037.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_037.png,50,0,50
38,33.360759579433896,warm,frame_038.png,frame_038.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_038.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_038.png,50,0,50
39,33.36030515631858,warm,frame_039.png,frame_039.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_039.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_039.png,50,0,50
40,33.38485123453368,warm,frame_040.png,frame_040.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_040.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_040.png,50,0,50
41,33.34578742620809,warm,frame_041.png,frame_041.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_041.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_041.png,50,0,50
42,33.355049910216444,warm,frame_042.png,frame_042.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_042.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_042.png,50,0,50
43,33.43486847537795,warm,frame_043.png,frame_043.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_043.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_043.png,50,0,50
44,33.438540991042466,warm,frame_044.png,frame_044.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_044.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_044.png,50,0,50
45,33.36451229781197,warm,frame_045.png,frame_045.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_045.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_045.png,50,0,50
46,33.4093034290758,warm,frame_046.png,frame_046.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_046.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_046.png,50,0,50
47,33.27472974630124,warm,frame_047.png,frame_047.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_047.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_047.png,50,0,50
48,33.334823630165026,warm,frame_048.png,frame_048.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_048.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_048.png,50,0,50
49,33.288038668412725,warm,frame_049.png,frame_049.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_049.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_049.png,50,0,50
50,33.33848766151212,warm,frame_050.png,frame_050.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_050.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_050.png,50,0,50
51,33.36559033100054,warm,frame_051.png,frame_051.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_051.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_051.png,50,0,50
52,33.3480362463474,warm,frame_052.png,frame_052.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_052.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_052.png,50,0,50
53,33.36100146697319,warm,frame_053.png,frame_053.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_053.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_053.png,50,0,50
54,33.375564963785536,warm,frame_054.png,frame_054.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_054.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_054.png,50,0,50
55,33.37572527478625,warm,frame_055.png,frame_055.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_055.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_055.png,50,0,50
56,33.34227621697173,warm,frame_056.png,frame_056.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_056.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_056.png,50,0,50
57,33.33395728258227,warm,frame_057.png,frame_057.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_057.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_057.png,50,0,50
58,33.29855355050466,warm,frame_058.png,frame_058.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_058.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_058.png,50,0,50
59,33.33873904872726,warm,frame_059.png,frame_059.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_059.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_059.png,50,0,50
60,33.27796553586172,warm,frame_060.png,frame_060.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_060.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_060.png,50,0,50
61,33.29359822232819,warm,frame_061.png,frame_061.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_061.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_061.png,50,0,50
62,33.320233602331456,warm,frame_062.png,frame_062.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_062.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_062.png,50,0,50
63,33.34847829483636,warm,frame_063.png,frame_063.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_063.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_063.png,50,0,50
64,33.303476712586985,warm,frame_064.png,frame_064.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_064.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_064.png,50,0,50
65,33.35895979732053,warm,frame_065.png,frame_065.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_065.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_065.png,50,0,50
66,33.343884349215976,warm,frame_066.png,frame_066.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_066.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_066.png,50,0,50
67,33.28162683080167,warm,frame_067.png,frame_067.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_067.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_067.png,50,0,50
68,33.35667080473155,warm,frame_068.png,frame_068.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_068.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_068.png,50,0,50
69,33.37608504259851,warm,frame_069.png,frame_069.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_069.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_069.png,50,0,50
70,33.35112194495437,warm,frame_070.png,frame_070.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_070.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_070.png,50,0,50
71,33.42371686496145,warm,frame_071.png,frame_071.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_071.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_071.png,50,0,50
72,33.42438024024868,warm,frame_072.png,frame_072.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_072.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_072.png,50,0,50
73,33.327706627415914,warm,frame_073.png,frame_073.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_073.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_073.png,50,0,50
74,33.35399303792594,warm,frame_074.png,frame_074.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_074.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_074.png,50,0,50
75,33.318981733729665,warm,frame_075.png,frame_075.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/cleaned/frame_075.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-25_15-52-18/thermal/frame_075.png,50,0,50
